time,latitude,longitude,depth,mag,country,
10/14/1962 12:00:00 AM,50,78,0.001,20,Russia,0.1
10/20/1962 12:00:00 AM,50,78,0.001,6.7,Russia,0.1
10/22/1962 12:00:00 AM,49,46,0.001,300,Russia,0.1
10/22/1962 9:06:10 AM,73.4,54.9,0.001,8200,Russia,0.1
10/27/1962 12:00:00 AM,73,55,0.001,260,Russia,0.1
10/28/1962 12:00:00 AM,50,78,0.001,7.8,Russia,0.1
10/28/1962 12:00:00 AM,49,46,0.001,300,Russia,0.1
10/28/1962 12:00:00 AM,50,78,0.001,7.8,Russia,0.1
10/29/1962 12:00:00 AM,73,55,0.001,360,Russia,0.1
10/30/1962 12:00:00 AM,50,78,0.001,1.2,Russia,0.1
10/30/1962 12:00:00 AM,73,55,0.001,280,Russia,0.1
10/31/1962 12:00:00 AM,50,78,0.001,10,Russia,0.1
11/01/1962 00:00:00,73,55,0.001,240,Russia,0.1
11/01/1962 00:00:00,49,46,0.001,300,Russia,0.1
11/01/1962 00:00:00,50,78,0.001,3,Russia,0.1
11/03/1962 00:00:00,50,78,0.001,4.7,Russia,0.1
11/03/1962 00:00:00,73,55,0.001,390,Russia,0.1
11/03/1962 00:00:00,73,55,0.001,45,Russia,0.1
11/04/1962 00:00:00,50,78,0.001,8.4,Russia,0.1
11/05/1962 00:00:00,50,78,0.001,0.4,Russia,0.1
11/11/1962 00:00:00,50,78,0.001,0.1,Russia,0.1
11/13/1962 12:00:00 AM,50,78,0.001,0.001,Russia,0.1
11/14/1962 12:00:00 AM,50,78,0.001,12,Russia,0.1
11/17/1962 12:00:00 AM,50,78,0.001,18,Russia,0.1
11/24/1962 12:00:00 AM,50,78,0.001,0.001,Russia,0.1
11/26/1962 12:00:00 AM,50,78,0.001,0.031,Russia,0.1
12/01/1962 00:00:00,50,78,0.001,2.4,Russia,0.1
12/18/1962 12:00:00 AM,73,55,0.001,110,Russia,0.1
12/18/1962 12:00:00 AM,73,55,0.001,69,Russia,0.1
12/20/1962 12:00:00 AM,73,55,0.001,8.3,Russia,0.1
12/22/1962 12:00:00 AM,73,55,0.001,6.3,Russia,0.1
12/23/1962 12:00:00 AM,73,55,0.001,8.3,Russia,0.1
12/23/1962 12:00:00 AM,73,55,0.001,2.4,Russia,0.1
12/23/1962 12:00:00 AM,50,78,0.001,0.001,Russia,0.1
12/23/1962 12:00:00 AM,73,55,0.001,430,Russia,0.1
12/24/1962 12:00:00 AM,50,78,0.001,0.007,Russia,0.1
12/24/1962 12:00:00 AM,50,78,0.001,0.028,Russia,0.1
12/24/1962 10:44:22 AM,74.2,52.3,0.001,1100,Russia,0.1
12/24/1962 11:11:42 AM,73.6,57.5,0.001,24200,Russia,0.1
12/25/1962 12:00:00 AM,73,55,0.001,8.5,Russia,0.1
12/25/1962 1:35:57 PM,73.4,56.5,0.001,3100,Russia,0.1
3/15/1964 8:00:00 AM,49.816,78.0752,0.001,150,Russia,0.1
5/16/1964 6:01:00 AM,49.8077,78.102,0.001,150,Russia,0.1
06/06/1964 00:00:00,49.7747,77.9881,0.001,20,Russia,0.1
7/19/1964 6:00:01 AM,49.8091,78.0929,0.001,150,Russia,0.1
8/18/1964 6:00:00 AM,49.8206,78.0819,0.001,20,Russia,0.1
9/18/1964 8:00:00 AM,73.667,54.533,0.001,20,Russia,0.1
9/30/1964 12:00:00 AM,50,78,0.001,20,Russia,0.1
10/25/1964 7:59:58 AM,73.387,54.985,0.001,20,Russia,0.1
11/16/1964 6:00:00 AM,49.8087,78.1334,0.001,150,Russia,0.1
1/15/1965 6:00:01 AM,49.935,79.0094,0.001,140,Russia,0.1
02/04/1965 06:00:00,49.7731,77.9914,0.001,20,Russia,0.1
03/03/1965 06:14:59,49.8247,78.0527,0.001,20,Russia,0.1
3/27/1965 6:30:00 AM,49.7747,77.9881,0.001,20,Russia,0.1
05/11/1965 06:40:00,49.7702,77.9943,0.001,20,Russia,0.1
6/17/1965 3:45:00 AM,49.8284,78.0669,0.001,20,Russia,0.1
7/29/1965 3:05:00 AM,49.7797,77.9981,0.001,20,Russia,0.1
9/17/1965 4:00:00 AM,49.8116,78.1467,0.001,20,Russia,0.1
10/08/1965 06:00:00,49.8259,78.1114,0.001,20,Russia,0.1
10/14/1965 4:00:00 AM,49.9906,77.6357,0.001,1.1,Russia,0.1
11/21/1965 4:58:00 AM,49.8192,78.0636,0.001,29,Russia,0.1
12/24/1965 5:00:00 AM,49.8045,78.1067,0.001,20,Russia,0.1
2/13/1966 4:58:00 AM,49.8089,78.121,0.001,125,Russia,0.1
3/20/1966 5:50:00 AM,49.7616,78.0239,0.001,100,Russia,0.1
4/21/1966 3:58:00 AM,49.8097,78.1,0.001,20,Russia,0.1
05/07/1966 03:58:00,49.7429,78.105,0.001,4,Russia,0.1
6/29/1966 6:58:00 AM,49.8344,78.0734,0.001,150,Russia,0.1
7/21/1966 3:58:00 AM,49.7367,78.097,0.001,150,Russia,0.1
08/05/1966 03:58:00,49.7643,78.0424,0.001,20,Russia,0.1
8/19/1966 3:53:00 AM,49.8271,78.1088,0.001,20,Russia,0.1
09/07/1966 03:52:00,49.8288,78.0638,0.001,20,Russia,0.1
10/19/1966 3:58:00 AM,49.7471,78.0205,0.001,150,Russia,0.1
10/27/1966 12:00:00 AM,73,55,0.001,1500,Russia,0.1
10/27/1966 5:57:58 AM,73.387,54.836,0.001,1500,Russia,0.1
10/29/1966 3:58:00 AM,49.7847,77.9994,0.001,20,Russia,0.1
11/19/1966 3:58:00 AM,49.8297,78.0575,0.001,20,Russia,0.1
12/03/1966 05:02:00,49.7469,78.0334,0.001,40,Russia,0.1
12/18/1966 4:58:00 AM,49.9246,77.7472,0.001,150,Russia,0.1
1/30/1967 4:01:59 AM,49.7674,77.9914,0.001,40,Russia,0.1
2/26/1967 3:58:00 AM,49.7457,78.0823,0.001,150,Russia,0.1
3/25/1967 5:58:01 AM,49.7536,78.063,0.001,40,Russia,0.1
4/20/1967 4:08:00 AM,49.7416,78.1054,0.001,150,Russia,0.1
5/28/1967 4:08:00 AM,49.7564,78.0169,0.001,40,Russia,0.1
6/29/1967 2:57:00 AM,49.8167,78.049,0.001,20,Russia,0.1
7/15/1967 3:27:00 AM,49.8359,78.1182,0.001,20,Russia,0.1
08/04/1967 06:58:00,49.7603,78.0555,0.001,40,Russia,0.1
09/02/1967 04:04:00,49.7419,78.0256,0.001,20,Russia,0.1
9/16/1967 4:04:00 AM,49.9372,77.7281,0.001,20,Russia,0.1
9/22/1967 5:03:59 AM,49.9596,77.6911,0.001,10,Russia,0.1
10/17/1967 5:04:00 AM,49.7809,78.0038,0.001,40,Russia,0.1
10/21/1967 4:59:59 AM,73.39,54.81,0.001,1650,Russia,0.1
10/30/1967 6:04:00 AM,49.7944,78.0079,0.001,20,Russia,0.1
11/22/1967 4:04:00 AM,49.9419,77.6868,0.001,20,Russia,0.1
12/08/1967 06:04:00,49.8171,78.1638,0.001,20,Russia,0.1
01/07/1968 03:47:00,49.7544,78.0309,0.001,20,Russia,0.1
4/24/1968 10:36:00 AM,49.8452,78.1032,0.001,20,Russia,0.1
5/23/1968 12:00:00 AM,50,78,0.001,0.001,Russia,0.1
06/11/1968 03:06:00,49.793,78.1451,0.001,20,Russia,0.1
6/19/1968 5:06:00 AM,49.9803,78.9855,0.001,20,Russia,0.1
07/12/1968 12:08:00,49.7547,78.0899,0.001,40,Russia,0.1
8/20/1968 4:06:00 AM,49.8226,78.0745,0.001,20,Russia,0.1
09/05/1968 04:06:00,49.7416,78.0756,0.001,20,Russia,0.1
9/29/1968 3:43:00 AM,49.812,78.1219,0.001,60,Russia,0.1
10/21/1968 3:52:02 AM,49.7279,78.4863,0.001,0.24,Russia,0.1
10/29/1968 3:54:00 AM,49.8333,78.0928,0.001,20,Russia,0.1
11/07/1968 10:02:06,73.387,54.858,0.001,3000,Russia,0.1
11/09/1968 02:54:00,49.8005,78.1391,0.001,20,Russia,0.1
11/12/1968 07:30:00,49.7124,78.4613,0.001,0.72,Russia,0.1
12/18/1968 5:02:00 AM,49.7459,78.092,0.001,20,Russia,0.1
03/07/1969 08:27:00,49.8215,78.0627,0.001,150,Russia,0.1
04/04/1969 04:57:00,49.7533,78.0536,0.001,20,Russia,0.1
4/13/1969 4:04:00 AM,49.7356,78.1047,0.001,20,Russia,0.1
5/16/1969 4:03:00 AM,49.7594,78.0758,0.001,20,Russia,0.1
5/31/1969 5:01:59 AM,49.9503,77.6942,0.001,20,Russia,0.1
07/04/1969 02:47:00,49.746,78.1113,0.001,40,Russia,0.1
7/23/1969 2:47:00 AM,49.8156,78.1296,0.001,16,Russia,0.1
09/11/1969 04:02:00,49.7763,77.9967,0.001,40,Russia,0.1
10/01/1969 04:03:00,49.7825,78.0983,0.001,40,Russia,0.1
10/14/1969 7:00:07 AM,73.39,54.787,0.001,3150,Russia,0.1
10/30/1969 12:00:00 AM,50,78,0.001,20,Russia,0.1
11/27/1969 5:02:00 AM,49.8367,78.0597,0.001,20,Russia,0.1
11/30/1969 3:33:00 AM,49.9243,78.9558,0.001,125,Russia,0.1
12/28/1969 3:47:00 AM,49.9373,77.7142,0.001,40,Russia,0.1
12/29/1969 4:02:00 AM,49.7337,78.1023,0.001,20,Russia,0.1
1/29/1970 7:03:00 AM,49.7956,78.1239,0.001,60,Russia,0.1
2/18/1970 12:00:00 AM,50,78,0.001,0.001,Russia,0.1
3/27/1970 5:03:00 AM,49.7478,77.999,0.001,20,Russia,0.1
5/27/1970 4:03:00 AM,49.7313,78.0986,0.001,20,Russia,0.1
6/28/1970 12:00:00 AM,50,78,0.001,40,Russia,0.1
6/28/1970 1:58:00 AM,49.8015,78.1068,0.001,150,Russia,0.1
7/21/1970 3:03:00 AM,49.9524,77.6729,0.001,20,Russia,0.1
7/24/1970 3:57:00 AM,49.8097,78.1284,0.001,20,Russia,0.1
09/06/1970 00:00:00,50,78,0.001,20,Russia,0.1
09/06/1970 04:03:00,49.7598,78.0054,0.001,20,Russia,0.1
10/14/1970 5:59:58 AM,73.304,55.027,0.001,4500,Russia,0.1
11/04/1970 06:03:00,49.9892,77.7624,0.001,20,Russia,0.1
12/17/1970 7:01:00 AM,49.7456,78.0992,0.001,150,Russia,0.1
1/29/1971 5:03:00 AM,49.8053,78.1686,0.001,20,Russia,0.1
3/22/1971 12:00:00 AM,50,78,0.001,20,Russia,0.1
3/22/1971 4:33:00 AM,49.7985,78.109,0.001,150,Russia,0.1
04/09/1971 02:33:00,49.8322,78.0386,0.001,0.23,Russia,0.1
4/25/1971 3:33:00 AM,49.7685,78.0339,0.001,90,Russia,0.1
5/25/1971 4:03:00 AM,49.8016,78.1388,0.001,20,Russia,0.1
06/06/1971 04:03:00,49.9754,77.6603,0.001,16,Russia,0.1
6/19/1971 4:04:00 AM,49.969,77.6408,0.001,20,Russia,0.1
6/30/1971 3:57:00 AM,49.946,78.9805,0.001,20,Russia,0.1
9/27/1971 5:59:56 AM,73.393,54.92,0.001,6000,Russia,0.1
10/09/1971 06:03:00,49.9779,77.6414,0.001,12,Russia,0.1
10/21/1971 6:03:00 AM,49.9738,77.5973,0.001,23,Russia,0.1
11/29/1971 6:03:00 AM,49.7434,78.0785,0.001,40,Russia,0.1
12/15/1971 7:54:00 AM,49.8264,77.9973,0.001,20,Russia,0.1
12/30/1971 12:00:00 AM,50,78,0.001,150,Russia,0.1
12/30/1971 6:21:00 AM,49.76,78.0371,0.001,20,Russia,0.1
02/10/1972 05:03:00,50.0243,78.8781,0.001,16,Russia,0.1
03/10/1972 04:57:00,49.7453,78.1197,0.001,40,Russia,0.1
3/28/1972 4:22:00 AM,49.7331,78.0757,0.001,40,Russia,0.1
4/20/1972 12:00:00 AM,50,78,0.001,0.001,Russia,0.1
06/07/1972 00:00:00,50,78,0.001,20,Russia,0.1
06/07/1972 01:28:00,49.8268,78.1155,0.001,20,Russia,0.1
07/06/1972 01:03:00,49.7375,78.1101,0.001,20,Russia,0.1
7/27/1972 12:00:00 AM,73,55,0.001,20,Russia,0.1
8/16/1972 3:17:00 AM,49.7655,78.0588,0.001,8,Russia,0.1
8/26/1972 3:47:00 AM,49.982,77.7166,0.001,20,Russia,0.1
8/28/1972 5:59:57 AM,73.388,54.847,0.001,4650,Russia,0.1
09/02/1972 08:57:00,49.9594,77.6409,0.001,2,Russia,0.1
11/02/1972 01:27:00,49.927,78.8173,0.001,165,Russia,0.1
12/10/1972 04:27:00,49.8194,78.0582,0.001,170,Russia,0.1
12/10/1972 04:27:10,50.027,78.9956,0.001,140,Russia,0.1
12/28/1972 4:27:00 AM,49.7392,78.1063,0.001,20,Russia,0.1
2/16/1973 5:03:00 AM,49.816,78.116,0.001,150,Russia,0.1
4/19/1973 4:33:00 AM,49.984,77.614,0.001,20,Russia,0.1
07/10/1973 01:27:00,49.792,78.042,0.001,40,Russia,0.1
7/23/1973 1:23:00 AM,49.966,78.81,0.001,1500,Russia,0.1
09/12/1973 06:59:55,73.314,55.056,0.001,14500,Russia,0.1
9/20/1973 12:00:00 AM,50,78,0.001,0.001,Russia,0.1
9/27/1973 7:00:01 AM,70.731,53.836,0.001,150,Russia,0.1
10/26/1973 4:27:00 AM,49.753,78.122,0.001,20,Russia,0.1
10/27/1973 7:00:01 AM,70.78,54.035,0.001,10000,Russia,0.1
11/04/1973 03:57:00,50.0716,78.9362,0.001,20,Russia,0.1
12/14/1973 7:47:00 AM,50.054,78.987,0.001,150,Russia,0.1
12/31/1973 4:03:00 AM,49.7394,78.0863,0.001,20,Russia,0.1
1/30/1974 4:57:05 AM,49.845,78.051,0.001,60,Russia,0.1
2/28/1974 12:00:00 AM,50,78,0.001,0.001,Russia,0.1
4/16/1974 5:53:00 AM,50.039,78.946,0.001,20,Russia,0.1
5/16/1974 3:03:00 AM,49.745,78.053,0.001,20,Russia,0.1
5/31/1974 3:27:00 AM,49.953,78.846,0.001,150,Russia,0.1
6/25/1974 3:57:00 AM,49.844,78.111,0.001,20,Russia,0.1
07/10/1974 02:57:00,49.772,78.088,0.001,20,Russia,0.1
7/29/1974 3:28:00 AM,49.9375,78.9358,0.001,20,Russia,0.1
8/29/1974 9:59:56 AM,73.397,54.905,0.001,4670,Russia,0.1
9/13/1974 3:03:00 AM,49.775,78.036,0.001,20,Russia,0.1
10/16/1974 6:33:00 AM,49.985,78.896,0.001,20,Russia,0.1
11/02/1974 05:00:00,70.81,53.91,0.001,10000,Russia,0.1
11/28/1974 5:57:00 AM,50,78,0.001,20,Russia,0.1
12/16/1974 6:23:00 AM,49.787,78.092,0.001,20,Russia,0.1
12/16/1974 6:41:00 AM,49.858,78.053,0.001,3.8,Russia,0.1
12/27/1974 5:46:59 AM,49.949,79.011,0.001,150,Russia,0.1
2/20/1975 12:00:00 AM,50,78,0.001,60,Russia,0.1
2/20/1975 5:33:00 AM,49.781,78.019,0.001,20,Russia,0.1
03/11/1975 05:43:00,49.74,78.102,0.001,20,Russia,0.1
4/27/1975 5:37:00 AM,49.955,78.926,0.001,150,Russia,0.1
06/08/1975 03:27:00,49.757,78.008,0.001,20,Russia,0.1
6/30/1975 3:27:00 AM,50.001,78.996,0.001,20,Russia,0.1
7/15/1975 2:57:00 AM,49.7914,78.0944,0.001,40,Russia,0.1
08/07/1975 03:57:00,49.808,78.12,0.001,40,Russia,0.1
8/23/1975 8:59:58 AM,73.334,54.682,0.001,6340,Russia,0.1
10/05/1975 04:27:00,49.7831,78.0867,0.001,20,Russia,0.1
10/18/1975 12:00:00 AM,73,55,0.001,3000,Russia,0.1
10/18/1975 8:59:59 AM,70.816,53.753,0.001,1500,Russia,0.1
10/21/1975 11:59:58 AM,73.307,55.01,0.001,6150,Russia,0.1
10/29/1975 4:47:00 AM,49.955,78.877,0.001,150,Russia,0.1
12/13/1975 4:57:00 AM,49.806,78.121,0.001,20,Russia,0.1
12/25/1975 5:17:00 AM,50.051,78.813,0.001,150,Russia,0.1
1/15/1976 4:47:00 AM,49.817,78.161,0.001,20,Russia,0.1
3/17/1976 2:57:00 AM,49.7556,78.0992,0.001,20,Russia,0.1
04/10/1976 05:03:00,49.755,78.0475,0.001,20,Russia,0.1
4/21/1976 4:58:00 AM,49.773,78.109,0.001,20,Russia,0.1
4/21/1976 5:03:00 AM,49.906,78.827,0.001,20,Russia,0.1
5/19/1976 2:57:00 AM,49.789,78.019,0.001,20,Russia,0.1
06/09/1976 03:03:00,50.002,79.025,0.001,20,Russia,0.1
07/04/1976 02:57:00,49.912,78.908,0.001,150,Russia,0.1
7/23/1976 2:33:00 AM,49.774,78.046,0.001,20,Russia,0.1
08/04/1976 02:57:00,49.87,77.7,0.001,20,Russia,0.1
8/28/1976 2:57:00 AM,49.979,78.928,0.001,150,Russia,0.1
9/29/1976 2:59:58 AM,73.36,54.871,0.001,300,Russia,0.1
10/20/1976 7:59:58 AM,73.398,54.812,0.001,60,Russia,0.1
10/30/1976 4:57:00 AM,49.825,78.022,0.001,20,Russia,0.1
11/23/1976 5:03:00 AM,50.013,78.962,0.001,150,Russia,0.1
12/07/1976 00:00:00,50,78,0.001,170,Russia,0.1
12/07/1976 04:57:00,49.927,78.847,0.001,20,Russia,0.1
12/30/1976 3:57:00 AM,49.795,78.03,0.001,40,Russia,0.1
3/29/1977 12:00:00 AM,50,78,0.001,40,Russia,0.1
3/29/1977 3:57:00 AM,49.781,78.042,0.001,150,Russia,0.1
4/25/1977 4:07:00 AM,49.811,78.107,0.001,20,Russia,0.1
5/29/1977 2:57:00 AM,49.932,78.774,0.001,150,Russia,0.1
6/29/1977 3:07:00 AM,50.033,78.861,0.001,20,Russia,0.1
7/30/1977 1:57:00 AM,49.754,78.057,0.001,40,Russia,0.1
8/17/1977 4:27:00 AM,49.817,78.128,0.001,20,Russia,0.1
09/01/1977 02:59:58,73.339,54.619,0.001,210,Russia,0.1
09/05/1977 03:03:00,50.048,78.923,0.001,170,Russia,0.1
10/09/1977 10:59:58,73.409,54.927,0.001,20,Russia,0.1
10/29/1977 3:07:00 AM,49.827,78.091,0.001,40,Russia,0.1
10/29/1977 3:07:05 AM,50.068,78.977,0.001,150,Russia,0.1
11/12/1977 05:11:00,50.0522,78.8644,0.001,20,Russia,0.1
11/27/1977 3:57:00 AM,49.7544,78.0503,0.001,20,Russia,0.1
11/30/1977 4:07:00 AM,49.966,78.89,0.001,170,Russia,0.1
12/26/1977 12:00:00 AM,50,78,0.001,60,Russia,0.1
12/26/1977 4:03:00 AM,49.843,78.07,0.001,20,Russia,0.1
3/19/1978 3:47:00 AM,49.945,77.704,0.001,20,Russia,0.1
3/26/1978 3:57:00 AM,49.766,78.008,0.001,40,Russia,0.1
4/22/1978 3:07:00 AM,49.756,78.14,0.001,60,Russia,0.1
5/24/1978 12:00:00 AM,50,78,0.001,0.001,Russia,0.1
5/29/1978 4:57:00 AM,49.762,78.092,0.001,20,Russia,0.1
06/02/1978 00:00:00,50,78,0.001,0.001,Russia,0.1
06/11/1978 02:57:00,49.903,78.791,0.001,150,Russia,0.1
07/05/1978 02:47:00,49.896,78.868,0.001,150,Russia,0.1
7/28/1978 2:47:00 AM,49.752,78.1,0.001,230,Russia,0.1
08/10/1978 07:59:58,73.291,54.883,0.001,250,Russia,0.1
8/29/1978 2:37:00 AM,49.807,78.107,0.001,40,Russia,0.1
8/29/1978 2:37:09 AM,50.011,78.976,0.001,150,Russia,0.1
9/15/1978 2:37:00 AM,49.922,78.876,0.001,150,Russia,0.1
9/20/1978 5:03:00 AM,49.848,78.212,0.001,10,Russia,0.1
9/27/1978 2:04:59 AM,73.349,54.676,0.001,250,Russia,0.1
10/15/1978 5:37:00 AM,49.746,78.121,0.001,20,Russia,0.1
10/31/1978 4:17:00 AM,49.803,78.099,0.001,20,Russia,0.1
11/04/1978 05:06:00,50.04,78.941,0.001,170,Russia,0.1
11/29/1978 4:33:00 AM,49.808,77.999,0.001,170,Russia,0.1
11/29/1978 4:33:05 AM,49.959,78.801,0.001,20,Russia,0.1
12/14/1978 4:43:00 AM,49.805,78.103,0.001,20,Russia,0.1
12/20/1978 4:33:00 AM,49.85,78.047,0.001,40,Russia,0.1
02/01/1979 04:13:00,50.101,78.863,0.001,20,Russia,0.1
2/16/1979 4:04:01 AM,49.974,77.668,0.001,40,Russia,0.1
3/23/1979 12:00:00 AM,50,78,0.001,0.001,Russia,0.1
04/10/1979 00:00:00,50,78,0.001,0.001,Russia,0.1
05/06/1979 03:17:00,49.77,78.008,0.001,40,Russia,0.1
5/31/1979 5:55:00 AM,49.83,78.087,0.001,80,Russia,0.1
06/12/1979 00:00:00,50,78,0.001,0.001,Russia,0.1
6/23/1979 2:57:00 AM,49.913,78.857,0.001,150,Russia,0.1
07/07/1979 03:47:00,50.032,78.989,0.001,170,Russia,0.1
7/18/1979 12:00:00 AM,50,78,0.001,20,Russia,0.1
7/18/1979 3:17:05 AM,49.919,77.812,0.001,20,Russia,0.1
08/04/1979 03:57:00,49.9,78.9,0.001,170,Russia,0.1
8/18/1979 2:52:00 AM,49.949,78.937,0.001,170,Russia,0.1
9/24/1979 3:29:59 AM,73.343,54.672,0.001,190,Russia,0.1
9/27/1979 4:13:00 AM,49.757,78.097,0.001,20,Russia,0.1
10/18/1979 4:17:00 AM,49.829,78.104,0.001,40,Russia,0.1
10/18/1979 7:09:59 AM,73.316,54.816,0.001,340,Russia,0.1
10/28/1979 3:17:00 AM,49.982,78.996,0.001,170,Russia,0.1
11/30/1979 4:53:01 AM,49.781,78.104,0.001,20,Russia,0.1
12/02/1979 04:37:00,49.9,78.793,0.001,170,Russia,0.1
12/21/1979 4:42:00 AM,49.795,78.127,0.001,20,Russia,0.1
12/23/1979 4:57:00 AM,49.92,78.753,0.001,170,Russia,0.1
3/14/1980 12:00:00 AM,50,78,0.001,0.001,Russia,0.1
04/04/1980 05:33:00,50,77.823,0.001,20,Russia,0.1
04/10/1980 04:07:00,49.796,78.068,0.001,40,Russia,0.1
4/25/1980 3:57:00 AM,49.981,78.756,0.001,40,Russia,0.1
5/22/1980 3:57:00 AM,49.78,78.037,0.001,80,Russia,0.1
06/12/1980 03:27:00,49.986,78.998,0.001,150,Russia,0.1
6/25/1980 2:27:00 AM,49.8258,78.0994,0.001,20,Russia,0.1
6/29/1980 2:33:00 AM,49.951,78.815,0.001,190,Russia,0.1
7/31/1980 3:33:00 AM,49.803,78.105,0.001,40,Russia,0.1
9/14/1980 2:42:42 AM,49.93,78.801,0.001,150,Russia,0.1
9/25/1980 6:21:13 AM,49.826,78.071,0.001,20,Russia,0.1
10/11/1980 07:09:57,73.336,54.94,0.001,400,Russia,0.1
10/12/1980 03:34:17,49.967,79.026,0.001,300,Russia,0.1
10/23/1980 3:57:11 AM,49.7517,78.1317,0.001,20,Russia,0.1
12/05/1980 00:00:00,50,78,0.001,20,Russia,0.1
12/05/1980 04:17:16,49.7517,78.1317,0.001,60,Russia,0.1
12/14/1980 3:47:09 AM,49.909,78.932,0.001,320,Russia,0.1
12/26/1980 4:07:09 AM,49.863,78.119,0.001,20,Russia,0.1
12/27/1980 4:09:11 AM,50.063,78.982,0.001,170,Russia,0.1
3/25/1981 12:00:00 AM,50,78,0.001,0.001,Russia,0.1
3/29/1981 4:03:53 AM,50.011,78.978,0.001,60,Russia,0.1
4/22/1981 1:17:14 AM,49.891,78.811,0.001,190,Russia,0.1
5/27/1981 3:58:15 AM,49.992,78.979,0.001,20,Russia,0.1
06/04/1981 00:00:00,50,78,0.001,0.001,Russia,0.1
6/30/1981 1:57:15 AM,49.761,78.071,0.001,40,Russia,0.1
7/17/1981 2:37:18 AM,49.8,78.126,0.001,20,Russia,0.1
8/14/1981 2:27:15 AM,49.781,78.077,0.001,60,Russia,0.1
9/13/1981 2:17:21 AM,49.92,78.911,0.001,150,Russia,0.1
10/01/1981 12:14:57,73.304,54.818,0.001,210,Russia,0.1
10/16/1981 12:00:00 AM,50,78,0.001,0.001,Russia,0.1
10/18/1981 3:57:05 AM,49.927,78.854,0.001,170,Russia,0.1
11/20/1981 4:57:05 AM,49.746,78.12,0.001,40,Russia,0.1
11/29/1981 3:35:11 AM,49.898,78.857,0.001,60,Russia,0.1
12/22/1981 4:31:05 AM,49.821,78.107,0.001,60,Russia,0.1
12/27/1981 3:43:17 AM,49.93,78.792,0.001,150,Russia,0.1
2/19/1982 3:56:13 AM,49.806,78.029,0.001,40,Russia,0.1
4/25/1982 3:23:08 AM,49.912,78.906,0.001,450,Russia,0.1
6/25/1982 2:03:07 AM,49.801,78.089,0.001,40,Russia,0.1
07/04/1982 01:17:17,49.958,78.8,0.001,190,Russia,0.1
8/23/1982 2:43:07 AM,49.758,78.044,0.001,40,Russia,0.1
8/31/1982 1:31:03 AM,49.926,78.76,0.001,40,Russia,0.1
9/21/1982 2:57:03 AM,49.785,78.121,0.001,40,Russia,0.1
10/11/1982 07:14:59,73.339,54.608,0.001,210,Russia,0.1
12/05/1982 03:37:15,49.924,78.812,0.001,170,Russia,0.1
12/25/1982 4:23:08 AM,49.799,78.037,0.001,40,Russia,0.1
12/26/1982 3:35:17 AM,50.078,78.986,0.001,300,Russia,0.1
03/11/1983 00:00:00,50,78,0.001,0.001,Russia,0.1
3/30/1983 4:17:10 AM,49.792,78.029,0.001,20,Russia,0.1
04/12/1983 03:41:08,49.815,78.076,0.001,20,Russia,0.1
5/30/1983 3:33:47 AM,49.736,78.12,0.001,40,Russia,0.1
06/12/1983 02:36:46,49.92,78.914,0.001,170,Russia,0.1
6/24/1983 2:56:14 AM,49.757,78.039,0.001,20,Russia,0.1
8/18/1983 4:09:59 PM,73.354,54.974,0.001,230,Russia,0.1
09/11/1983 06:33:13,49.82,78.118,0.001,20,Russia,0.1
9/25/1983 1:09:58 PM,73.328,54.541,0.001,210,Russia,0.1
10/06/1983 01:47:09,49.924,78.761,0.001,170,Russia,0.1
10/26/1983 1:55:07 AM,49.912,78.828,0.001,150,Russia,0.1
11/02/1983 04:18:54,49.7792,78.1247,0.001,20,Russia,0.1
11/20/1983 3:27:07 AM,50.055,78.997,0.001,40,Russia,0.1
11/29/1983 12:00:00 AM,50,78,0.001,40,Russia,0.1
11/29/1983 2:19:09 AM,49.739,78.105,0.001,20,Russia,0.1
12/26/1983 4:29:09 AM,49.804,78.098,0.001,20,Russia,0.1
2/19/1984 3:57:06 AM,49.894,78.745,0.001,150,Russia,0.1
03/07/1984 02:39:09,50.049,78.95,0.001,150,Russia,0.1
3/29/1984 5:19:11 AM,49.922,78.949,0.001,150,Russia,0.1
4/15/1984 3:17:12 AM,49.749,78.101,0.001,170,Russia,0.1
4/25/1984 1:09:06 AM,49.935,78.867,0.001,170,Russia,0.1
5/26/1984 3:13:15 AM,49.973,79,0.001,170,Russia,0.1
7/14/1984 1:09:13 AM,49.901,78.879,0.001,170,Russia,0.1
8/26/1984 3:30:00 AM,73.326,54.763,0.001,20,Russia,0.1
09/09/1984 02:59:09,49.809,78.072,0.001,80,Russia,0.1
10/18/1984 4:57:08 AM,49.775,78.133,0.001,20,Russia,0.1
10/25/1984 6:29:58 AM,73.355,54.99,0.001,210,Russia,0.1
10/27/1984 1:50:13 AM,49.925,78.776,0.001,150,Russia,0.1
11/23/1984 3:55:08 AM,49.83,78.073,0.001,60,Russia,0.1
12/02/1984 03:19:09,49.993,79.009,0.001,170,Russia,0.1
12/16/1984 3:55:05 AM,49.93,78.816,0.001,170,Russia,0.1
12/28/1984 3:50:13 AM,49.875,78.7,0.001,170,Russia,0.1
02/10/1985 03:27:10,49.893,78.783,0.001,190,Russia,0.1
4/25/1985 12:57:09 AM,49.921,78.899,0.001,300,Russia,0.1
6/15/1985 12:57:03 AM,49.903,78.839,0.001,190,Russia,0.1
6/30/1985 2:39:05 AM,49.857,78.659,0.001,170,Russia,0.1
07/11/1985 02:57:02,49.7506,78.0492,0.001,20,Russia,0.1
