latitude,longitude,mag
-11.74,34.62,4.30
23.72,124.95,4.40
31.67,-104.38,3.10
18.74,-64.88,3.36
-29.00,-177.27,4.60
33.17,-115.64,2.59
54.19,-162.50,2.80
-31.75,-68.93,4.70
-15.49,-177.21,4.10
19.75,121.32,4.70
19.21,-155.50,2.68
28.15,57.26,4.90
71.32,-3.76,4.00
19.00,-65.41,3.55
19.03,-65.42,3.27
19.04,-65.36,3.48
5.64,126.72,4.30
5.84,126.54,4.20
19.00,-65.44,3.24
33.17,-115.65,2.57
19.01,-65.43,3.21
24.95,94.47,4.10
44.46,-115.20,2.60
3.97,126.53,4.70
44.46,-115.21,2.70
2.67,-59.59,5.50
43.63,-105.24,3.00
19.01,-65.43,3.57
18.98,-65.46,3.44
19.06,-65.39,3.41
19.09,-65.39,3.46
18.97,-65.43,3.04
-9.29,107.08,4.60
38.17,-117.96,2.50
-15.48,-177.55,4.10
-57.49,-25.18,4.60
28.12,56.70,4.90
61.60,-147.57,2.60
22.19,143.87,4.90
-18.00,-178.01,4.50
17.96,-66.76,3.03
-6.08,130.16,4.40
-21.13,-68.66,4.10
17.96,-67.07,2.86
17.90,-66.90,2.50
53.36,-165.83,2.70
9.82,57.08,4.20
51.58,-177.51,3.10
-3.02,118.95,4.40
22.15,143.02,4.00
-57.71,-25.27,4.40
-5.53,133.76,5.30
17.94,-66.81,2.57
-5.56,133.80,4.80
39.41,-122.13,2.56
-35.62,179.58,4.30
69.78,-144.65,2.60
18.29,-67.28,3.22
54.49,-159.77,2.50
54.40,-159.69,3.30
54.39,-159.74,2.70
21.76,145.50,5.00
9.43,125.89,4.20
-24.26,-66.92,4.90
44.31,-115.05,2.50
51.11,-178.21,2.80
-15.67,167.22,4.40
53.55,-164.67,2.50
-22.90,-179.46,4.60
-7.21,67.96,4.40
53.27,-160.46,3.00
-24.99,179.56,4.30
9.09,126.56,4.90
51.95,-169.97,3.10
31.67,-104.38,2.50
54.33,-159.75,2.50
31.66,-104.40,2.50
67.82,-163.75,2.80
54.26,-161.67,2.80
43.77,-105.28,3.20
-7.29,128.59,4.20
52.22,-174.68,2.50
5.14,127.34,4.40
54.93,-161.33,2.90
-11.42,165.54,4.40
17.90,-66.87,2.78
54.35,-159.86,2.70
13.47,119.26,4.00
17.95,-66.91,2.61
54.35,-159.83,2.70
53.50,-165.33,3.40
26.84,53.98,4.20
-26.25,70.97,4.40
17.94,-66.93,2.64
0.53,125.53,5.00
32.75,-115.83,2.67
55.07,-159.28,2.80
-8.26,156.49,4.50
-62.24,-57.62,5.00
17.93,-66.88,2.51
54.43,-159.71,2.60
-9.17,110.34,4.30
47.30,152.47,4.60
-5.74,148.53,4.50
-19.96,-70.35,5.20
-29.40,-71.13,4.30
60.01,-140.68,2.50
48.74,153.05,4.40
54.55,-159.80,2.70
52.77,-168.22,3.30
-50.19,112.68,4.60
38.12,-118.04,2.50
-4.53,102.50,4.90
-6.58,71.25,4.50
1.54,121.97,4.50
-11.75,166.61,4.20
31.67,-104.41,3.40
4.66,96.34,4.30
54.16,169.24,5.30
-18.26,-69.75,4.50
41.77,-126.54,3.10
42.50,-126.11,2.90
5.15,125.27,4.40
31.68,-104.40,2.60
-11.95,166.48,4.50
51.08,-179.90,2.70
10.59,-62.53,4.60
12.69,-88.04,4.90
-3.09,129.36,5.30
-2.92,129.40,4.50
55.56,-160.06,2.80
42.42,-126.50,2.90
-62.10,-56.39,5.00
17.93,-66.83,2.54
19.10,-68.22,3.18
10.60,125.52,4.80
17.92,-66.86,2.57
17.94,-66.83,3.10
29.33,128.70,4.60
-32.26,-71.72,4.20
17.65,145.61,4.00
35.90,-117.70,2.51
17.93,-66.81,2.62
14.18,145.17,4.60
54.35,-169.78,3.20
54.59,-161.28,2.60
45.83,-106.72,2.90
-1.64,-77.58,4.10
52.22,-173.67,3.40
-13.97,121.86,5.70
2.59,126.75,4.60
7.07,-72.08,4.60
19.40,-155.44,3.24
17.92,-65.68,2.68
51.38,177.65,4.20
51.34,-177.54,2.50
19.27,-155.80,3.24
19.27,-155.80,3.07
31.59,-103.99,2.70
-41.27,85.48,4.60
-61.66,-54.52,4.40
34.69,24.96,4.20
-62.01,-54.17,4.90
-61.74,-55.31,5.40
-4.81,126.78,4.30
-5.90,147.46,4.60
38.92,-122.88,2.52
-61.76,-55.23,4.70
18.41,145.30,3.90
60.01,-140.70,2.90
-8.19,121.49,4.10
54.92,-159.49,2.50
8.19,-82.99,4.70
8.23,-82.97,5.50
38.91,-122.88,2.97
8.20,-82.95,5.70
59.61,-138.94,2.60
17.93,-66.83,2.50
54.21,-159.78,3.00
48.55,153.08,4.20
8.25,-83.00,4.90
17.92,-66.90,2.88
52.81,-164.92,3.00
17.47,145.76,4.60
-31.15,-179.32,4.70
-39.41,-74.96,4.10
17.98,-66.84,2.51
-31.35,-64.68,4.10
-61.53,-55.15,4.30
61.46,-151.45,2.50
66.34,-157.17,2.60
34.32,135.86,4.10
31.08,-103.26,2.50
58.37,-156.68,3.80
61.35,-150.10,2.90
51.38,-175.96,2.90
-8.50,159.11,5.00
61.15,-150.71,2.90
13.50,120.51,5.00
13.52,120.48,4.80
38.17,-117.89,2.90
19.11,-67.71,3.32
17.95,-66.74,2.52
18.19,-63.95,3.38
61.34,-149.97,3.20
35.67,-117.54,3.20
52.38,-170.33,4.20
51.62,175.40,3.00
19.09,-67.74,3.46
-18.29,167.16,4.60
54.18,-159.68,3.70
-41.27,-75.21,4.20
44.29,-115.19,2.70
62.16,-149.36,3.50
-18.54,-177.71,4.10
-8.10,158.65,4.20
17.90,-66.84,2.72
40.08,141.70,4.60
31.93,-102.31,2.50
44.18,147.64,4.60
37.20,-3.74,4.30
28.28,57.62,4.40
54.44,-164.34,2.80
36.89,141.59,4.30
47.57,-92.62,3.10
-17.94,-178.34,4.50
41.22,49.96,4.60
-21.34,-175.93,4.60
54.57,-159.66,4.00
19.03,-67.29,2.82
51.74,143.11,4.10
-18.04,179.08,4.30
17.90,-65.73,2.62
17.96,-66.95,2.93
-2.11,99.60,4.50
56.80,-158.52,2.60
13.92,-91.99,4.90
52.58,-169.91,3.20
55.91,-157.37,2.80
-23.63,-179.30,4.30
-18.62,-67.07,4.30
52.23,176.69,3.90
4.92,127.50,4.70
17.96,-66.99,2.60
33.31,49.13,4.40
22.54,121.07,4.60
33.29,49.01,4.40
51.26,-177.51,3.40
55.55,-158.85,3.40
54.45,-159.67,2.60
33.18,-115.61,2.55
-6.36,154.10,5.00
38.82,-122.81,2.84
17.76,-64.12,3.70
33.18,-115.61,2.66
54.12,-159.62,2.60
51.51,100.41,4.10
61.52,-149.93,2.60
-61.84,-55.75,4.50
17.97,-66.83,2.63
42.98,146.50,4.00
15.75,-94.92,4.10
-15.90,-174.45,4.50
-16.48,-174.33,4.50
-32.29,-13.52,4.80
54.98,-159.44,3.10
54.43,-159.95,2.60
19.20,-156.24,3.32
31.63,-104.32,2.50
-11.43,118.51,4.20
43.33,13.82,3.40
54.00,-163.27,2.50
13.88,120.82,4.10
40.32,-124.57,2.81
66.32,-157.39,2.60
45.22,-106.88,3.20
31.68,-104.54,2.90
53.29,-166.86,4.00
26.29,95.78,4.20
18.54,-66.41,3.06
54.22,-159.77,2.80
-1.37,-15.03,4.60
0.41,123.76,4.30
38.15,-117.95,3.00
-6.42,129.94,4.60
5.29,-82.62,4.70
40.53,-127.04,4.60
35.20,26.44,4.20
55.04,-159.36,3.60
59.98,-153.53,2.60
42.79,146.29,4.60
55.06,-159.30,2.60
18.32,120.82,4.50
-2.90,138.73,4.80
-29.00,-177.71,4.30
51.94,178.85,3.90
-8.46,120.50,4.10
3.68,126.78,4.10
-61.74,-55.17,4.40
-37.15,177.51,4.30
62.14,-153.13,3.20
-53.64,141.21,4.30
54.78,-154.74,2.70
-5.12,103.68,4.90
17.91,-66.83,2.62
-6.94,155.90,4.20
-5.71,151.34,4.00
-62.10,-56.54,4.30
19.23,-67.38,3.59
37.22,141.10,4.50
-20.26,-178.21,4.80
19.37,-68.13,3.54
4.41,-75.86,4.90
54.45,-159.79,2.50
19.19,-67.16,3.32
-23.88,69.62,4.70
54.29,-160.05,2.50
17.94,-66.85,2.57
56.44,-150.07,2.80
17.95,-66.99,2.63
19.29,-67.28,3.24
19.32,-67.23,3.24
19.31,-155.27,2.59
42.71,141.96,5.20
0.35,126.12,4.40
19.19,-67.18,3.45
19.20,-67.08,3.17
19.25,-67.25,3.31
19.21,-67.22,3.49
0.01,123.47,5.00
19.33,-67.23,3.61
-61.90,-55.39,5.00
-10.52,123.78,4.90
13.18,92.54,4.40
17.94,-66.88,2.82
-18.71,65.20,4.40
38.36,-118.20,2.60
54.22,-159.76,2.70
17.83,-65.70,2.65
56.08,-156.69,2.80
59.75,-153.10,2.60
54.31,-161.54,2.70
-28.80,-68.92,4.50
52.30,-170.15,3.80
1.22,-79.54,4.50
51.14,-171.07,3.30
59.17,-151.66,4.30
37.24,-3.72,4.30
-22.89,172.22,4.70
37.20,-3.69,4.10
37.19,-3.75,4.00
8.03,126.98,4.40
43.76,-105.34,2.70
-8.14,129.48,4.40
55.80,-153.51,2.80
51.05,-176.21,2.80
-7.56,128.42,4.40
-15.39,-173.69,4.60
-64.62,175.61,4.80
17.94,-66.95,2.92
-40.47,175.05,4.30
-31.90,-66.95,4.20
-19.94,-69.79,4.00
17.90,-66.78,2.78
-6.91,155.89,4.80
52.01,-168.48,2.90
18.39,145.59,4.40
46.95,152.43,4.60
54.22,-162.44,3.00
41.50,19.47,4.40
50.67,-130.02,3.20
34.30,142.13,4.30
18.22,-68.03,3.42
-18.67,-177.92,4.20
-25.86,-70.97,4.50
18.74,-64.94,3.40
-19.97,-178.16,4.60
-61.38,-55.19,4.60
3.99,123.43,4.30
57.91,-137.93,2.50
36.17,41.06,4.90
18.88,-64.48,3.29
53.48,-166.55,2.50
63.08,-150.80,3.10
18.06,-66.77,2.81
51.48,-176.72,3.00
-23.97,-179.59,4.80
54.37,-159.87,2.70
33.09,-117.62,3.14
52.74,-170.27,2.60
64.27,-159.31,2.50
-61.67,-55.62,4.40
-11.27,165.26,5.00
44.31,-115.15,2.60
44.32,-115.17,2.70
-6.90,155.96,4.40
-6.75,156.32,4.50
-6.96,155.78,5.30
-18.56,-69.37,3.10
65.50,-166.71,2.80
4.81,94.37,4.20
59.81,-151.66,2.80
-6.79,127.50,4.30
-16.33,-178.98,4.30
-22.12,-179.38,4.90
19.33,-155.12,2.55
34.78,24.00,4.00
17.93,-66.92,2.95
56.57,-156.25,2.50
-61.67,-55.18,4.60
-5.12,147.26,4.10
35.92,22.12,4.40
14.01,144.63,4.60
-23.52,-179.96,4.50
36.44,140.65,4.60
-35.15,-105.90,4.70
60.23,-145.94,4.90
-31.16,-67.30,4.10
-5.10,151.17,4.10
-5.55,151.88,5.10
56.19,-159.18,2.50
38.67,-117.66,2.50
32.74,-115.82,3.01
-15.74,-178.68,5.10
17.96,-66.95,3.05
-17.22,-174.11,4.80
-23.47,-66.72,4.50
24.96,122.63,4.00
53.91,-35.15,4.50
61.69,-149.47,3.00
13.88,120.67,4.60
-11.18,164.74,4.80
3.39,122.70,4.30
-11.78,116.50,4.00
44.44,-115.22,2.60
9.15,126.19,4.30
36.78,-89.39,2.65
51.52,177.74,4.90
54.09,-163.43,3.00
16.98,-98.52,4.20
4.33,126.88,4.30
31.60,-104.00,2.90
21.78,119.89,4.90
-22.16,-179.31,4.40
40.29,142.19,4.30
-11.93,65.96,4.70
51.03,100.47,4.40
37.73,20.89,4.60
-20.43,-177.63,4.40
-1.32,-15.94,4.70
24.85,122.19,4.30
-5.71,149.15,4.50
17.97,-66.96,3.06
62.51,-149.90,2.90
17.94,-66.95,2.69
65.65,-145.17,3.00
23.47,123.70,4.90
0.99,26.26,4.30
-61.78,-55.42,4.50
71.36,-4.00,4.30
54.53,-159.86,2.60
51.59,178.81,4.00
-4.57,152.20,5.20
23.76,123.39,4.70
23.47,123.57,5.20
-30.40,-177.65,4.70
19.44,-68.08,3.34
18.75,-67.10,2.80
-61.79,-55.38,4.40
51.57,-175.20,2.50
19.21,-155.42,2.50
17.94,-66.81,3.03
19.25,-67.32,3.23
51.81,-177.84,2.70
17.99,-67.01,2.50
6.15,124.79,4.00
36.30,-98.18,2.63
4.21,126.61,4.30
19.47,-65.86,3.29
54.61,-159.77,3.00
37.50,-118.87,2.63
18.25,-64.07,5.40
59.13,-137.97,3.20
-6.98,144.88,4.50
54.49,-159.87,2.90
54.61,-159.78,2.60
-23.27,171.07,4.30
-29.66,-175.81,4.20
37.51,-118.87,2.54
-19.88,-67.00,4.40
-4.60,138.76,4.70
-38.72,-72.55,4.30
54.42,-162.17,5.00
36.57,-89.62,2.54
19.42,-155.43,2.61
19.43,-155.63,2.57
-61.74,-55.19,4.80
-7.17,155.41,4.10
48.15,152.72,4.20
18.90,145.44,4.50
-38.15,176.44,5.10
37.12,71.62,5.00
-38.09,176.54,4.60
54.44,-159.68,3.20
-1.93,133.53,5.10
42.09,144.92,4.90
17.93,-66.84,2.53
-61.63,-55.10,4.90
51.34,-177.85,2.70
-3.47,29.50,4.50
-6.98,151.12,4.50
-52.93,10.07,5.20
8.99,126.50,5.20
16.19,-94.99,3.80
54.40,-159.70,2.70
54.51,-160.02,2.80
55.56,160.46,4.40
-61.81,-55.38,4.90
-40.32,173.49,4.10
-4.44,102.53,5.10
-61.51,-54.58,4.80
-61.77,-55.36,5.50
31.67,-104.58,2.70
58.68,-155.07,2.70
36.47,71.31,4.40
31.70,-104.14,2.50
54.32,-159.73,3.20
-58.47,-14.65,4.90
-21.92,-176.39,4.70
-11.18,163.33,4.40
-14.61,166.91,5.10
-61.78,-55.23,4.70
-6.74,129.54,4.10
18.51,-64.50,3.90
-61.72,-55.21,4.50
8.19,125.10,4.20
-61.83,-54.97,4.40
-61.83,-55.04,4.40
54.33,-160.63,2.70
-17.36,-177.14,5.00
-17.57,-177.04,4.50
17.96,-105.91,4.40
-51.16,162.08,5.30
-51.19,161.96,5.80
-55.99,-27.73,4.60
-61.71,-55.20,4.90
54.62,-159.82,2.70
-35.98,-69.99,4.30
38.17,-117.83,3.10
-15.15,-72.00,4.10
2.22,128.74,4.70
-6.23,147.56,4.00
-23.24,-66.90,4.30
0.04,126.68,4.40
38.14,-117.99,2.60
-17.88,-178.16,4.60
-61.74,-55.31,4.70
32.61,-115.74,2.65
-61.67,-55.31,4.90
-61.94,-55.14,4.60
-61.83,-55.36,4.50
-61.65,-55.26,4.30
54.44,-164.23,3.50
-61.81,-55.45,4.90
-33.35,-70.15,5.70
-61.76,-55.44,4.90
-61.85,-55.45,5.00
-61.74,-55.46,4.90
-61.66,-55.32,4.20
-61.76,-55.65,4.70
-61.70,-55.29,5.40
-61.81,-55.50,6.90
-28.24,-176.23,4.50
60.11,-152.93,2.70
18.00,-67.03,2.69
-32.91,-68.99,4.30
54.37,-159.76,2.90
32.75,-115.83,2.58
-21.86,-67.08,4.00
3.12,-74.83,4.90
54.35,-159.83,2.70
30.06,131.06,4.30
61.16,-150.55,2.60
-20.45,-174.67,4.70
54.24,-161.26,3.00
-31.75,-68.79,4.60
-24.49,179.63,4.50
-6.33,147.85,4.50
-6.27,147.68,5.40
54.15,-161.33,2.80
18.41,-66.09,3.16
35.27,-92.40,2.78
62.15,-151.17,2.50
17.89,-66.99,2.65
17.92,-66.83,2.77
18.53,145.51,4.20
39.67,45.70,4.40
37.16,141.54,4.70
-57.56,-26.00,5.00
30.09,138.82,4.40
-24.38,-179.47,5.50
-14.36,-76.18,4.30
-24.31,-67.26,4.40
38.89,142.33,4.40
37.18,-3.75,4.20
56.42,-148.41,3.00
28.37,-43.85,4.40
9.02,126.22,4.00
33.39,141.02,4.30
54.20,-162.58,3.40
-6.30,147.67,5.20
-30.59,-71.76,3.80
6.06,-77.44,4.50
18.63,-66.06,3.11
18.01,-66.74,2.51
-20.17,-177.81,4.30
54.20,-159.35,3.00
55.04,-159.31,2.70
17.93,-67.01,2.51
17.96,-66.93,2.72
-59.86,-26.65,4.40
42.32,142.62,5.00
55.06,-159.30,3.30
13.45,-90.87,4.70
37.52,72.11,4.00
19.03,-67.85,3.23
35.71,-117.58,2.69
53.77,-159.73,2.90
17.94,-66.95,2.78
22.52,121.10,4.30
-22.38,171.50,4.80
17.90,-66.96,2.55
19.40,-65.73,3.68
-6.30,147.64,5.80
-6.25,147.53,4.10
40.66,109.58,4.20
-23.49,69.86,4.30
28.23,104.19,4.90
-33.33,-179.39,4.60
19.25,-68.85,3.85
26.84,55.29,4.00
10.21,125.40,4.20
13.79,-92.06,4.30
0.55,124.54,3.90
55.01,-159.45,2.70
47.25,-27.54,4.30
-16.38,167.72,4.30
66.30,-157.21,2.80
24.33,95.03,4.30
18.00,-66.85,2.50
-17.10,168.37,4.50
54.59,-159.80,2.50
54.44,-159.66,3.00
63.00,-150.51,2.60
52.05,-175.76,2.50
56.32,-149.21,3.30
42.58,-111.35,2.90
19.01,-64.68,3.61
38.16,-117.84,2.70
-33.16,-179.36,5.60
37.34,141.47,4.60
13.18,-89.58,4.40
33.27,-116.00,2.92
17.94,-66.93,2.64
-18.07,-178.36,4.10
31.53,-115.68,2.53
-6.26,131.53,4.30
12.79,144.35,4.90
-5.84,147.32,4.20
17.95,-66.82,2.52
0.44,21.51,4.60
38.18,-117.87,3.00
4.98,127.52,4.50
52.25,-174.31,3.00
1.76,126.57,4.30
19.58,-156.38,2.55
54.23,-159.72,2.80
3.30,126.51,4.30
54.34,-159.79,2.50
26.32,144.08,4.50
5.01,127.52,4.70
56.07,-160.42,2.50
19.27,-64.48,3.71
17.93,-66.85,2.69
-4.00,141.48,4.60
19.05,-68.09,2.95
9.84,126.34,4.40
13.69,120.78,4.20
18.48,-64.30,3.44
55.50,-158.49,2.50
35.64,26.44,4.30
18.44,-64.21,3.78
18.12,-67.36,2.50
-12.40,167.09,4.20
53.41,-159.76,3.00
47.47,-27.54,4.90
19.17,-64.89,3.51
18.97,-64.68,3.42
19.34,-64.61,3.65
39.32,72.00,4.60
18.97,-68.00,3.40
19.56,-65.66,3.52
18.01,-68.54,3.76
0.40,122.23,4.20
18.88,-67.18,3.43
-36.04,-100.13,4.50
13.56,119.29,4.70
47.51,-27.49,5.00
-20.24,-70.06,2.90
60.14,-153.43,3.20
37.97,-122.03,3.01
55.00,-157.64,2.80
-7.58,158.63,4.70
17.98,-66.97,2.53
17.81,-66.92,2.52
18.34,145.53,4.00
19.31,-64.94,3.48
-23.89,-175.26,4.50
19.80,-68.36,3.69
-9.76,150.48,4.30
4.92,127.55,4.00
19.04,-65.45,3.48
35.62,140.18,4.40
5.27,125.43,4.30
19.25,-64.99,3.56
19.31,-64.90,3.62
54.79,-159.73,3.10
37.64,-118.93,2.60
13.52,119.33,4.50
28.08,105.04,4.50
17.88,-66.87,2.61
59.23,-153.63,2.50
44.04,-105.44,2.90
18.30,-67.77,3.01
-25.44,-69.34,4.40
18.08,-66.76,3.00
18.08,-66.77,3.31
16.51,-94.30,4.30
54.77,-159.67,3.60
18.50,-67.59,3.92
5.18,127.41,4.20
19.19,-67.25,3.05
-15.59,168.22,4.50
44.43,-115.25,3.00
-19.26,-177.27,4.50
19.18,-155.47,2.67
4.99,127.41,4.60
56.96,-142.92,3.40
54.58,-161.60,2.90
4.96,127.52,4.20
43.48,-127.35,2.90
36.50,70.68,4.40
4.85,127.51,4.00
35.55,-120.81,2.67
17.93,-66.95,3.34
11.84,143.53,4.40
5.00,127.37,4.40
35.05,33.72,5.00
63.10,-150.75,3.10
19.24,-155.41,2.92
44.29,-115.16,2.60
-45.06,166.74,4.80
19.04,-65.22,3.30
31.53,-115.73,3.16
55.08,-163.41,2.80
56.39,-148.72,3.20
15.47,-93.17,4.70
4.83,127.18,4.70
36.93,-104.91,3.00
4.99,127.51,7.00
19.02,-64.63,3.38
-3.00,118.92,4.20
53.35,-159.44,2.90
38.19,-117.74,2.80
-2.27,-79.46,4.90
48.25,154.18,4.50
46.97,-112.78,3.00
-6.31,128.59,4.50
-4.16,136.75,4.30
18.47,-65.35,2.65
-17.27,-178.58,4.30
54.59,-159.83,3.00
15.35,-96.52,3.70
55.29,-158.51,2.60
38.15,-117.94,3.00
7.52,-82.51,4.50
-5.23,151.81,4.20
-24.14,-67.27,4.60
44.80,146.53,4.10
18.75,-67.30,3.19
18.93,-67.42,3.00
18.99,-67.66,3.21
62.22,-151.10,2.90
-2.77,122.28,4.00
38.19,-117.77,2.50
55.05,-159.34,2.50
55.03,-159.35,2.70
-8.90,31.40,4.40
19.10,-67.42,2.79
-2.78,122.48,4.10
-29.82,-177.61,4.40
30.30,140.15,4.50
18.84,-66.34,2.84
-5.63,146.43,4.60
57.23,-146.15,3.00
18.65,-68.99,3.99
-5.61,147.45,4.80
54.41,-159.79,3.20
53.29,-165.59,3.30
35.97,-117.91,3.29
35.97,-117.91,3.54
61.33,-149.81,3.00
17.89,-66.79,2.74
-14.94,-75.53,4.80
18.94,-64.86,3.45
37.87,26.77,4.80
37.82,26.78,4.10
-14.94,-75.55,5.30
-15.09,-75.72,4.30
-15.01,-75.52,5.50
-15.00,-75.58,4.80
-14.94,-75.56,5.10
54.48,-159.70,2.80
24.41,123.42,4.40
43.76,-105.31,3.50
-4.78,151.80,4.40
-6.32,147.72,4.30
36.04,28.13,4.00
54.53,-159.87,2.90
33.92,-118.27,3.52
49.71,147.71,5.60
60.14,-152.59,2.50
26.59,-110.96,4.70
19.06,-155.42,2.50
19.13,-65.22,3.53
51.30,-178.72,2.70
44.51,83.27,4.30
19.29,-65.06,3.25
53.53,-160.54,2.60
17.95,-66.86,2.51
-12.94,25.87,4.40
19.13,-155.47,2.50
52.73,-168.12,3.50
-6.60,155.25,4.30
-6.62,129.80,4.60
18.11,-67.41,2.85
18.45,-67.38,2.94
11.64,-87.28,4.30
19.45,-68.40,3.38
53.27,-165.61,3.10
-4.69,155.03,4.80
19.22,-64.93,3.20
54.50,-159.71,3.20
31.68,-104.43,3.30
46.58,151.14,4.00
72.00,0.13,4.30
19.21,-155.38,2.74
60.70,-151.96,2.50
17.93,-66.85,2.64
47.62,14.39,3.90
37.34,72.03,4.00
19.16,-64.93,3.52
10.51,125.54,4.90
55.32,-158.83,2.50
19.33,-64.87,3.36
19.17,-64.78,3.52
19.23,-64.81,3.59
18.63,-64.92,3.39
19.17,-65.02,3.32
19.21,-64.88,3.42
-3.49,-103.81,4.60
56.33,-156.14,3.10
19.27,-65.04,3.46
18.58,-64.50,3.42
-17.68,-178.71,4.50
3.22,128.24,4.20
18.35,-65.36,3.44
19.18,-64.76,3.42
-6.00,131.76,4.80
17.93,-67.02,2.62
-5.80,130.43,4.40
-31.86,-69.00,4.40
17.91,-66.57,2.75
-31.32,-177.95,4.70
18.73,-66.50,2.77
40.88,20.33,4.40
17.87,-65.73,2.74
54.88,-160.35,4.20
17.94,-67.01,3.11
18.88,-65.29,3.07
-22.00,169.97,4.90
-6.14,132.42,4.30
9.07,125.63,4.80
51.68,-177.43,3.50
19.18,-64.80,3.51
19.47,121.36,4.40
18.93,-66.89,3.15
35.80,-117.62,2.63
-22.97,-66.41,4.20
30.56,141.97,4.40
-23.39,-66.95,4.20
18.88,-64.90,3.49
17.93,-66.85,2.75
-13.35,166.81,5.10
-8.85,110.61,4.80
36.50,69.88,4.00
-19.76,-177.71,4.30
-6.89,155.46,4.20
19.21,-64.80,3.38
18.24,-67.26,2.97
18.01,145.75,4.40
55.43,-158.37,3.30
-38.34,178.95,4.40
19.13,-65.06,3.52
19.04,-65.05,3.52
-15.00,167.81,4.00
19.11,-64.97,3.68
19.21,-64.81,3.38
19.09,-64.85,3.41
19.04,-65.18,3.55
67.12,-143.79,2.60
17.92,-67.01,2.50
6.85,-73.11,4.40
19.34,-155.56,2.58
19.20,-155.50,2.70
17.97,-66.99,3.09
19.23,-64.94,3.77
-23.48,-175.32,4.70
53.75,-165.96,3.40
15.82,-97.29,4.10
-21.11,-178.58,4.70
18.19,-67.57,2.69
36.40,70.84,4.20
-15.88,-172.99,4.50
54.61,-161.16,3.00
19.12,-64.82,3.33
-15.82,-174.00,4.50
3.29,66.05,4.60
17.87,-65.71,2.57
54.34,-159.88,2.50
19.12,-64.93,3.36
18.51,145.21,4.00
-1.90,128.94,4.70
18.66,-66.70,2.89
-11.80,116.49,4.40
-31.87,-68.84,4.40
-13.12,66.26,4.60
19.23,-64.99,3.28
19.10,-65.22,3.41
19.19,-64.94,3.66
-7.35,125.28,5.40
19.08,-64.92,3.57
7.02,-73.12,4.10
19.09,-64.98,3.42
38.48,-122.72,2.68
19.20,-64.92,3.36
-31.84,-68.81,4.80
-31.83,-68.85,4.90
54.53,-159.93,2.70
-31.79,-68.79,5.30
44.26,-115.06,2.70
-18.91,-174.79,4.90
-31.86,-68.90,4.80
-31.87,-68.85,4.90
19.15,-64.92,3.28
-31.83,-68.80,6.40
54.71,-159.74,3.60
54.69,-159.78,3.50
54.68,-159.84,3.30
-17.25,-72.39,4.70
63.01,-149.25,2.80
0.00,120.08,4.80
17.84,-66.88,3.25
37.02,29.15,4.40
-24.19,-179.19,4.20
18.93,-64.80,3.41
-31.95,-70.12,4.30
17.94,-66.87,3.00
54.42,-159.83,3.70
45.04,-106.84,2.90
19.34,-155.03,2.74
58.33,-156.20,3.50
-11.33,117.78,4.00
43.85,-105.25,3.00
17.43,-100.99,4.20
19.15,-155.57,3.21
39.00,141.98,4.40
52.83,-167.78,2.50
12.92,57.91,4.20
30.56,141.78,4.40
17.92,-66.87,2.74
54.59,-159.68,2.70
17.96,-66.99,2.54
51.20,100.35,4.20
17.93,-66.87,3.32
57.97,126.35,4.70
35.80,124.05,4.40
-62.43,-58.61,4.30
44.31,-115.05,2.60
17.93,-66.89,2.70
-22.15,-179.62,4.20
50.39,-175.56,3.70
38.19,-117.74,2.50
-33.53,-179.15,5.30
60.35,-152.48,2.90
6.87,-73.07,4.30
39.22,70.78,4.20
36.66,141.83,4.60
51.96,-174.49,2.70
18.28,-68.01,3.54
60.18,-151.73,2.50
7.47,93.53,4.30
28.27,56.02,4.60
-15.47,-173.19,4.90
-23.07,-66.55,4.30
8.69,-82.40,3.50
-6.26,142.90,5.10
19.21,-155.53,2.50
54.51,-159.47,2.80
-6.37,142.73,4.90
38.19,-117.74,2.60
7.35,94.72,4.70
36.66,-89.53,2.63
52.50,-177.12,3.70
-17.98,-177.89,4.40
17.99,-66.97,2.50
36.97,-112.93,2.58
54.56,-159.62,2.50
54.31,-161.37,2.60
-7.24,129.10,4.30
15.73,146.54,4.20
17.91,-66.96,2.94
18.79,-65.23,3.36
18.56,-67.52,2.55
-17.20,-178.66,4.30
18.05,-68.27,3.44
35.95,-117.47,3.27
-14.59,167.41,5.30
54.33,-159.83,2.70
-30.14,-71.62,4.90
17.95,-67.08,2.69
38.17,-118.07,3.50
35.63,26.26,4.50
19.38,-155.50,2.56
13.47,-89.32,4.20
18.30,-66.98,2.54
19.28,-67.80,3.03
17.93,-66.84,3.15
-14.40,167.48,4.40
54.46,-159.70,2.50
44.96,147.86,4.80
-32.48,-69.55,4.50
-21.95,-179.36,4.00
48.98,153.63,4.50
39.02,-123.08,2.80
18.60,-66.70,2.57
52.76,-168.21,2.80
32.57,138.27,4.20
45.32,-121.70,2.71
45.33,-121.69,2.54
17.94,-66.98,2.75
54.56,-161.22,2.90
51.27,100.34,4.40
-17.26,-178.93,4.30
17.99,-66.85,2.67
19.22,-65.29,3.44
54.60,-159.74,2.80
31.63,-104.23,2.90
54.37,-161.45,3.30
-56.36,-27.18,5.20
44.69,-67.63,2.90
18.03,-68.09,3.71
18.92,-65.34,3.17
31.67,-104.41,2.60
56.20,-155.86,2.70
-21.10,170.34,4.50
0.67,124.36,4.20
17.99,-66.85,2.94
